"","row_number","Reporting_Area","Longitude","Latitude","Month","Year","Dengue_Cases","Relative_Humidity"
"5844",5904,"Nong Bua Lam Phu",101.71888,6.177542,12,2007,0,87.5374763198468
"5845",5905,"Nong Bua Lam Phu",101.71888,6.177542,1,2008,1,87.7389335974815
"5846",5906,"Nong Bua Lam Phu",101.71888,6.177542,2,2008,1,81.8517347990626
"5847",5907,"Nong Bua Lam Phu",101.71888,6.177542,3,2008,3,81.8068449975283
"5848",5908,"Nong Bua Lam Phu",101.71888,6.177542,4,2008,3,80.0273427975489
"5849",5909,"Nong Bua Lam Phu",101.71888,6.177542,5,2008,20,83.8017668085967
"5850",5910,"Nong Bua Lam Phu",101.71888,6.177542,6,2008,35,80.5035868461645
"5851",5911,"Nong Bua Lam Phu",101.71888,6.177542,7,2008,30,81.3100856831564
"5852",5912,"Nong Bua Lam Phu",101.71888,6.177542,8,2008,9,82.5337911494118
"5853",5913,"Nong Bua Lam Phu",101.71888,6.177542,9,2008,7,85.4669172817848
"5854",5914,"Nong Bua Lam Phu",101.71888,6.177542,10,2008,2,86.7021602289755
"5855",5915,"Nong Bua Lam Phu",101.71888,6.177542,11,2008,0,86.4668487705395
"5856",5916,"Nong Bua Lam Phu",101.71888,6.177542,12,2008,1,88.533697189455
"5857",5917,"Nong Bua Lam Phu",101.71888,6.177542,1,2009,0,84.257771962114
"5858",5918,"Nong Bua Lam Phu",101.71888,6.177542,2,2009,3,82.1371658149057
"5859",5919,"Nong Bua Lam Phu",101.71888,6.177542,3,2009,7,77.3470660075513
"5860",5920,"Nong Bua Lam Phu",101.71888,6.177542,4,2009,16,77.1290905916981
"5861",5921,"Nong Bua Lam Phu",101.71888,6.177542,5,2009,20,80.6825510834771
"5862",5922,"Nong Bua Lam Phu",101.71888,6.177542,6,2009,32,84.8290878922168
"5863",5923,"Nong Bua Lam Phu",101.71888,6.177542,7,2009,9,84.2947719291827
"5864",5924,"Nong Bua Lam Phu",101.71888,6.177542,8,2009,11,83.8607448758912
"5865",5925,"Nong Bua Lam Phu",101.71888,6.177542,9,2009,13,86.8241777163176
"5866",5926,"Nong Bua Lam Phu",101.71888,6.177542,10,2009,9,87.8567444376071
"5867",5927,"Nong Bua Lam Phu",101.71888,6.177542,11,2009,5,87.8346492282954
"5868",5928,"Nong Bua Lam Phu",101.71888,6.177542,12,2009,2,85.3982261276082
"5869",5929,"Nong Bua Lam Phu",101.71888,6.177542,1,2010,8,84.7452836283357
"5870",5930,"Nong Bua Lam Phu",101.71888,6.177542,2,2010,13,84.7140431756798
"5871",5931,"Nong Bua Lam Phu",101.71888,6.177542,3,2010,9,82.0089652594362
"5872",5932,"Nong Bua Lam Phu",101.71888,6.177542,4,2010,7,81.361570608621
"5873",5933,"Nong Bua Lam Phu",101.71888,6.177542,5,2010,30,84.1913753573127
"5874",5934,"Nong Bua Lam Phu",101.71888,6.177542,6,2010,63,86.1277334434245
"5875",5935,"Nong Bua Lam Phu",101.71888,6.177542,7,2010,44,85.5744009747776
"5876",5936,"Nong Bua Lam Phu",101.71888,6.177542,8,2010,29,84.3272901831044
"5877",5937,"Nong Bua Lam Phu",101.71888,6.177542,9,2010,7,85.4799052283722
"5878",5938,"Nong Bua Lam Phu",101.71888,6.177542,10,2010,0,85.402589025738
"5879",5939,"Nong Bua Lam Phu",101.71888,6.177542,11,2010,0,88.8508676705884
"5880",5940,"Nong Bua Lam Phu",101.71888,6.177542,12,2010,1,87.9539357740281
"5881",5941,"Nong Bua Lam Phu",102.30234,17.181719,1,2011,1,63.9065668656476
"5882",5942,"Nong Bua Lam Phu",102.30234,17.181719,2,2011,1,65.28468685704
"5883",5943,"Nong Bua Lam Phu",102.30234,17.181719,3,2011,3,64.1913680112946
"5884",5944,"Nong Bua Lam Phu",102.30234,17.181719,4,2011,3,69.9390846709374
"5885",5945,"Nong Bua Lam Phu",102.30234,17.181719,5,2011,13,76.1218717993928
"5886",5946,"Nong Bua Lam Phu",102.30234,17.181719,6,2011,34,73.4686375979719
"5887",5947,"Nong Bua Lam Phu",102.30234,17.181719,7,2011,23,77.0816894053548
"5888",5948,"Nong Bua Lam Phu",102.30234,17.181719,8,2011,13,79.9022080997806
"5889",5949,"Nong Bua Lam Phu",102.30234,17.181719,9,2011,3,79.1256702824643
"5890",5950,"Nong Bua Lam Phu",102.30234,17.181719,10,2011,0,78.1262445397905
"5891",5951,"Nong Bua Lam Phu",102.30234,17.181719,11,2011,0,70.7261480064877
"5892",5952,"Nong Bua Lam Phu",102.30234,17.181719,12,2011,0,64.5910372898497
"5893",5953,"Nong Bua Lam Phu",102.30234,17.181719,1,2012,0,62.7673033369864
"5894",5954,"Nong Bua Lam Phu",102.30234,17.181719,2,2012,6,58.8719406439475
"5895",5955,"Nong Bua Lam Phu",102.30234,17.181719,3,2012,5,61.0427592393491
"5896",5956,"Nong Bua Lam Phu",102.30234,17.181719,4,2012,7,61.3261110683102
"5897",5957,"Nong Bua Lam Phu",102.30234,17.181719,5,2012,42,74.6103725467966
"5898",5958,"Nong Bua Lam Phu",102.30234,17.181719,6,2012,51,72.8679839340182
"5899",5959,"Nong Bua Lam Phu",102.30234,17.181719,7,2012,74,68.5545054399383
"5900",5960,"Nong Bua Lam Phu",102.30234,17.181719,8,2012,30,79.4062721370136
"5901",5961,"Nong Bua Lam Phu",102.30234,17.181719,9,2012,26,81.6871182844989
"5902",5962,"Nong Bua Lam Phu",102.30234,17.181719,10,2012,12,77.9452590526989
"5903",5963,"Nong Bua Lam Phu",102.30234,17.181719,11,2012,22,67.8159045757702
"5904",5964,"Nong Bua Lam Phu",102.30234,17.181719,12,2012,20,70.6045738227138
"5905",5965,"Nong Bua Lam Phu",102.30234,17.181719,1,2013,179,67.6144638546149
"5906",5966,"Nong Bua Lam Phu",102.30234,17.181719,2,2013,183,66.6602209544658
"5907",5967,"Nong Bua Lam Phu",102.30234,17.181719,3,2013,345,64.4385260826014
"5908",5968,"Nong Bua Lam Phu",102.30234,17.181719,4,2013,564,74.7031083150265
"5909",5969,"Nong Bua Lam Phu",102.30234,17.181719,5,2013,1107,78.931936399041
"5910",5970,"Nong Bua Lam Phu",102.30234,17.181719,6,2013,1856,79.1939105814468
"5911",5971,"Nong Bua Lam Phu",102.30234,17.181719,7,2013,1875,77.5641218971211
"5912",5972,"Nong Bua Lam Phu",102.30234,17.181719,8,2013,956,82.2657705365854
"5913",5973,"Nong Bua Lam Phu",102.30234,17.181719,9,2013,288,83.7436951742847
"5914",5974,"Nong Bua Lam Phu",102.30234,17.181719,10,2013,105,81.6349035391141
"5915",5975,"Nong Bua Lam Phu",102.30234,17.181719,11,2013,41,74.4959406844068
"5916",5976,"Nong Bua Lam Phu",102.30234,17.181719,12,2013,10,71.8251589274882
"5917",5977,"Nong Bua Lam Phu",102.30234,17.181719,1,2014,0,66.2082443895011
"5918",5978,"Nong Bua Lam Phu",102.30234,17.181719,2,2014,5,64.4118732410853
"5919",5979,"Nong Bua Lam Phu",102.30234,17.181719,3,2014,9,66.5162511884409
"5920",5980,"Nong Bua Lam Phu",102.30234,17.181719,4,2014,4,66.6820355811699
"5921",5981,"Nong Bua Lam Phu",102.30234,17.181719,5,2014,4,76.6935559911434
"5922",5982,"Nong Bua Lam Phu",102.30234,17.181719,6,2014,6,76.7612610451755
"5923",5983,"Nong Bua Lam Phu",102.30234,17.181719,7,2014,17,78.1885402354052
"5924",5984,"Nong Bua Lam Phu",102.30234,17.181719,8,2014,18,80.4577962837289
"5925",5985,"Nong Bua Lam Phu",102.30234,17.181719,9,2014,11,81.6109083317585
"5926",5986,"Nong Bua Lam Phu",102.30234,17.181719,10,2014,4,79.3734843605443
"5927",5987,"Nong Bua Lam Phu",102.30234,17.181719,11,2014,1,68.3108599121038
"5928",5988,"Nong Bua Lam Phu",102.30234,17.181719,12,2014,3,71.7881765313676
"5929",5989,"Nong Bua Lam Phu",102.30234,17.181719,1,2015,0,75.6868107340513
"5930",5990,"Nong Bua Lam Phu",102.30234,17.181719,2,2015,2,66.4365883358161
"5931",5991,"Nong Bua Lam Phu",102.30234,17.181719,3,2015,1,57.6578464283052
"5932",5992,"Nong Bua Lam Phu",102.30234,17.181719,4,2015,0,59.7125106679982
"5933",5993,"Nong Bua Lam Phu",102.30234,17.181719,5,2015,19,68.7174177048643
"5934",5994,"Nong Bua Lam Phu",102.30234,17.181719,6,2015,50,74.7876916494214
"5935",5995,"Nong Bua Lam Phu",102.30234,17.181719,7,2015,34,78.4918689658551
"5936",5996,"Nong Bua Lam Phu",102.30234,17.181719,8,2015,22,84.6942558738584
"5937",5997,"Nong Bua Lam Phu",102.30234,17.181719,9,2015,27,83.8648009083881
"5938",5998,"Nong Bua Lam Phu",102.30234,17.181719,10,2015,23,80.3047002283501
"5939",5999,"Nong Bua Lam Phu",102.30234,17.181719,11,2015,24,71.4342563303759
"5940",6000,"Nong Bua Lam Phu",102.30234,17.181719,12,2015,13,72.2968505402442
"5941",6001,"Nong Bua Lam Phu",102.30234,17.181719,1,2016,15,68.2839501791122
"5942",6002,"Nong Bua Lam Phu",102.30234,17.181719,2,2016,7,65.4321081746512
"5943",6003,"Nong Bua Lam Phu",102.30234,17.181719,3,2016,17,66.0013701824874
"5944",6004,"Nong Bua Lam Phu",102.30234,17.181719,4,2016,13,67.2506000636494
"5945",6005,"Nong Bua Lam Phu",102.30234,17.181719,5,2016,3,77.7044440613901
"5946",6006,"Nong Bua Lam Phu",102.30234,17.181719,6,2016,25,78.3743842102438
"5947",6007,"Nong Bua Lam Phu",102.30234,17.181719,7,2016,28,80.6124472886378
"5948",6008,"Nong Bua Lam Phu",102.30234,17.181719,8,2016,59,83.6172399330485
"5949",6009,"Nong Bua Lam Phu",102.30234,17.181719,9,2016,37,85.4728828264018
"5950",6010,"Nong Bua Lam Phu",102.30234,17.181719,10,2016,14,79.6936212529288
"5951",6011,"Nong Bua Lam Phu",102.30234,17.181719,11,2016,3,73.5661461790331
"5952",6012,"Nong Bua Lam Phu",102.30234,17.181719,12,2016,0,68.7554274661139
"5953",6013,"Nong Bua Lam Phu",102.30234,17.181719,1,2017,1,72.4560600391533
"5954",6014,"Nong Bua Lam Phu",102.30234,17.181719,2,2017,1,66.4719427493004
"5955",6015,"Nong Bua Lam Phu",102.30234,17.181719,3,2017,2,64.7891073590398
"5956",6016,"Nong Bua Lam Phu",102.30234,17.181719,4,2017,8,67.522665709203
"5957",6017,"Nong Bua Lam Phu",102.30234,17.181719,5,2017,19,76.7180189385388
"5958",6018,"Nong Bua Lam Phu",102.30234,17.181719,6,2017,16,75.5379267033129
"5959",6019,"Nong Bua Lam Phu",102.30234,17.181719,7,2017,37,77.4880590352303
"5960",6020,"Nong Bua Lam Phu",102.30234,17.181719,8,2017,27,80.9201443701604
"5961",6021,"Nong Bua Lam Phu",102.30234,17.181719,9,2017,11,81.8729546818673
"5962",6022,"Nong Bua Lam Phu",102.30234,17.181719,10,2017,8,76.3303067991392
"5963",6023,"Nong Bua Lam Phu",102.30234,17.181719,11,2017,3,75.1342851289171
"5964",6024,"Nong Bua Lam Phu",102.30234,17.181719,12,2017,2,70.9132223527358
"5965",6025,"Nong Bua Lam Phu",102.30234,17.181719,1,2018,0,69.611147435737
"5966",6026,"Nong Bua Lam Phu",102.30234,17.181719,2,2018,2,62.6621831783149
"5967",6027,"Nong Bua Lam Phu",102.30234,17.181719,3,2018,2,59.9906916453921
"5968",6028,"Nong Bua Lam Phu",102.30234,17.181719,4,2018,9,61.5600650756199
"5969",6029,"Nong Bua Lam Phu",102.30234,17.181719,5,2018,43,69.8913534583284
"5970",6030,"Nong Bua Lam Phu",102.30234,17.181719,6,2018,105,76.8251952121132
"5971",6031,"Nong Bua Lam Phu",102.30234,17.181719,7,2018,57,81.512315580503
"5972",6032,"Nong Bua Lam Phu",102.30234,17.181719,8,2018,42,81.0838228007626
"5973",6033,"Nong Bua Lam Phu",102.30234,17.181719,9,2018,23,84.1995563887858
"5974",6034,"Nong Bua Lam Phu",102.30234,17.181719,10,2018,13,77.6054624948657
"5975",6035,"Nong Bua Lam Phu",102.30234,17.181719,11,2018,23,74.0056417399439
"5976",6036,"Nong Bua Lam Phu",102.30234,17.181719,12,2018,18,73.0397823458358
"5977",6037,"Nong Bua Lam Phu",102.30234,17.181719,1,2019,10,68.3074175874464
"5978",6038,"Nong Bua Lam Phu",102.30234,17.181719,2,2019,7,64.2680154720798
"5979",6039,"Nong Bua Lam Phu",102.30234,17.181719,3,2019,14,63.2474598010525
"5980",6040,"Nong Bua Lam Phu",102.30234,17.181719,4,2019,14,69.0544756112211
"5981",6041,"Nong Bua Lam Phu",102.30234,17.181719,5,2019,46,72.1535739517904
"5982",6042,"Nong Bua Lam Phu",102.30234,17.181719,6,2019,90,72.409536167844
"5983",6043,"Nong Bua Lam Phu",102.30234,17.181719,7,2019,110,80.1123533854684
"5984",6044,"Nong Bua Lam Phu",102.30234,17.181719,8,2019,65,82.1539684025649
"5985",6045,"Nong Bua Lam Phu",102.30234,17.181719,9,2019,41,83.1363371521938
"5986",6046,"Nong Bua Lam Phu",102.30234,17.181719,10,2019,26,76.553360535748
"5987",6047,"Nong Bua Lam Phu",102.30234,17.181719,11,2019,33,76.3964722905098
"5988",6048,"Nong Bua Lam Phu",102.30234,17.181719,12,2019,10,68.5115535272228
"5989",6049,"Nong Bua Lam Phu",102.30234,17.181719,1,2020,10,63.9671806328526
"5990",6050,"Nong Bua Lam Phu",102.30234,17.181719,2,2020,7,68.6864298770302
"5991",6051,"Nong Bua Lam Phu",102.30234,17.181719,3,2020,14,67.5908278553542
"5992",6052,"Nong Bua Lam Phu",102.30234,17.181719,4,2020,14,60.3931759039849
"5993",6053,"Nong Bua Lam Phu",102.30234,17.181719,5,2020,46,65.3185418262239
"5994",6054,"Nong Bua Lam Phu",102.30234,17.181719,6,2020,90,65.4545626977827
"5995",6055,"Nong Bua Lam Phu",102.30234,17.181719,7,2020,110,75.6038153002786
"5996",6056,"Nong Bua Lam Phu",102.30234,17.181719,8,2020,65,79.9938819629095
"5997",6057,"Nong Bua Lam Phu",102.30234,17.181719,9,2020,41,82.2566737817117
"5998",6058,"Nong Bua Lam Phu",102.30234,17.181719,10,2020,26,79.3126698094141
"5999",6059,"Nong Bua Lam Phu",102.30234,17.181719,11,2020,33,74.4800305721331
"6000",6060,"Nong Bua Lam Phu",102.30234,17.181719,12,2020,10,70.331709811562
"6001",6061,"Nong Khai",102.30234,17.181719,1,2006,6,70.9840480402896
"6002",6062,"Nong Khai",102.30234,17.181719,2,2006,7,59.2624960084143
"6003",6063,"Nong Khai",102.30234,17.181719,3,2006,11,55.3348305835482
"6004",6064,"Nong Khai",102.30234,17.181719,4,2006,18,54.1674785164004
"6005",6065,"Nong Khai",102.30234,17.181719,5,2006,41,73.093045343721
"6006",6066,"Nong Khai",102.30234,17.181719,6,2006,31,77.1885315536804
"6007",6067,"Nong Khai",102.30234,17.181719,7,2006,56,80.8320777636907
"6008",6068,"Nong Khai",102.30234,17.181719,8,2006,39,80.8377784756697
"6009",6069,"Nong Khai",102.30234,17.181719,9,2006,21,83.2349337735323
"6010",6070,"Nong Khai",102.30234,17.181719,10,2006,38,80.3956986373652
"6011",6071,"Nong Khai",102.30234,17.181719,11,2006,27,77.7142041235784
"6012",6072,"Nong Khai",102.30234,17.181719,12,2006,15,71.2261083017893
"6013",6073,"Nong Khai",102.30234,17.181719,1,2007,7,68.9646614233941
"6014",6074,"Nong Khai",102.30234,17.181719,2,2007,3,60.8568400730888
"6015",6075,"Nong Khai",102.30234,17.181719,3,2007,6,66.8531948754229
"6016",6076,"Nong Khai",102.30234,17.181719,4,2007,8,64.1253647795606
"6017",6077,"Nong Khai",102.30234,17.181719,5,2007,49,76.7413008009674
"6018",6078,"Nong Khai",102.30234,17.181719,6,2007,120,80.2165153247259
"6019",6079,"Nong Khai",102.30234,17.181719,7,2007,115,82.8852492919202
"6020",6080,"Nong Khai",102.30234,17.181719,8,2007,55,81.9999058545177
"6021",6081,"Nong Khai",102.30234,17.181719,9,2007,33,83.1182487300866
"6022",6082,"Nong Khai",102.30234,17.181719,10,2007,31,81.2795382947974
"6023",6083,"Nong Khai",102.30234,17.181719,11,2007,17,72.7681411978554
"6024",6084,"Nong Khai",102.30234,17.181719,12,2007,9,71.0981661836378
"6025",6085,"Nong Khai",102.30234,17.181719,1,2008,7,70.9288953203039
"6026",6086,"Nong Khai",102.30234,17.181719,2,2008,8,68.1373525193729
"6027",6087,"Nong Khai",102.30234,17.181719,3,2008,2,64.2977139114684
"6028",6088,"Nong Khai",102.30234,17.181719,4,2008,8,69.1463716891197
"6029",6089,"Nong Khai",102.30234,17.181719,5,2008,23,79.9746722794271
"6030",6090,"Nong Khai",102.30234,17.181719,6,2008,43,79.2513379029483
"6031",6091,"Nong Khai",102.30234,17.181719,7,2008,34,79.7563236603503
"6032",6092,"Nong Khai",102.30234,17.181719,8,2008,20,81.5151402634415
"6033",6093,"Nong Khai",102.30234,17.181719,9,2008,21,80.4272722427728
"6034",6094,"Nong Khai",102.30234,17.181719,10,2008,8,75.6268199602186
"6035",6095,"Nong Khai",102.30234,17.181719,11,2008,1,74.4979034949993
"6036",6096,"Nong Khai",102.30234,17.181719,12,2008,3,71.2861897837229
"6037",6097,"Nong Khai",102.30234,17.181719,1,2009,4,66.482496732376
"6038",6098,"Nong Khai",102.30234,17.181719,2,2009,6,64.0064933174535
"6039",6099,"Nong Khai",102.30234,17.181719,3,2009,10,57.8016315830598
"6040",6100,"Nong Khai",102.30234,17.181719,4,2009,12,59.8807224664844
"6041",6101,"Nong Khai",102.30234,17.181719,5,2009,42,72.3526472413605
"6042",6102,"Nong Khai",102.30234,17.181719,6,2009,88,73.6901491134007
"6043",6103,"Nong Khai",102.30234,17.181719,7,2009,55,72.0355587178696
"6044",6104,"Nong Khai",102.30234,17.181719,8,2009,53,80.8907743512827
"6045",6105,"Nong Khai",102.30234,17.181719,9,2009,24,78.0232280655046
"6046",6106,"Nong Khai",102.30234,17.181719,10,2009,52,74.8245185291269
"6047",6107,"Nong Khai",102.30234,17.181719,11,2009,20,70.3253752263618
"6048",6108,"Nong Khai",102.30234,17.181719,12,2009,10,63.9122279594684
"6049",6109,"Nong Khai",102.30234,17.181719,1,2010,19,65.1116616479282
"6050",6110,"Nong Khai",102.30234,17.181719,2,2010,25,58.2695076694939
"6051",6111,"Nong Khai",102.30234,17.181719,3,2010,50,64.8446461630819
"6052",6112,"Nong Khai",102.30234,17.181719,4,2010,78,63.7352232630153
"6053",6113,"Nong Khai",102.30234,17.181719,5,2010,133,67.6873992532221
"6054",6114,"Nong Khai",102.30234,17.181719,6,2010,183,73.0323570687628
"6055",6115,"Nong Khai",102.30234,17.181719,7,2010,223,72.3215485242231
"6056",6116,"Nong Khai",102.30234,17.181719,8,2010,103,82.8512035099867
"6057",6117,"Nong Khai",102.30234,17.181719,9,2010,46,83.2094183123912
"6058",6118,"Nong Khai",102.30234,17.181719,10,2010,18,82.2769399840256
"6059",6119,"Nong Khai",102.30234,17.181719,11,2010,13,73.3635436679404
"6060",6120,"Nong Khai",102.30234,17.181719,12,2010,3,70.8462203764872
"6061",6121,"Nong Khai",102.83383,17.940559,1,2011,5,63.5010581357139
"6062",6122,"Nong Khai",102.83383,17.940559,2,2011,1,64.4241695489202
"6063",6123,"Nong Khai",102.83383,17.940559,3,2011,0,65.745691708156
"6064",6124,"Nong Khai",102.83383,17.940559,4,2011,1,71.2514564309801
"6065",6125,"Nong Khai",102.83383,17.940559,5,2011,5,79.1614540985652
"6066",6126,"Nong Khai",102.83383,17.940559,6,2011,44,79.573154091835
"6067",6127,"Nong Khai",102.83383,17.940559,7,2011,38,82.6403404644557
"6068",6128,"Nong Khai",102.83383,17.940559,8,2011,31,85.0978104216712
"6069",6129,"Nong Khai",102.83383,17.940559,9,2011,21,80.0677967923028
"6070",6130,"Nong Khai",102.83383,17.940559,10,2011,2,77.7115310089929
"6071",6131,"Nong Khai",102.83383,17.940559,11,2011,6,69.2750444241933
"6072",6132,"Nong Khai",102.83383,17.940559,12,2011,0,62.7425809162004
"6073",6133,"Nong Khai",102.83383,17.940559,1,2012,2,61.3020266890526
"6074",6134,"Nong Khai",102.83383,17.940559,2,2012,1,59.5690168993814
"6075",6135,"Nong Khai",102.83383,17.940559,3,2012,3,65.1267407791955
"6076",6136,"Nong Khai",102.83383,17.940559,4,2012,3,61.5805628129414
"6077",6137,"Nong Khai",102.83383,17.940559,5,2012,12,72.8006447383336
"6078",6138,"Nong Khai",102.83383,17.940559,6,2012,34,79.6375400509153
"6079",6139,"Nong Khai",102.83383,17.940559,7,2012,24,80.1951070172446
"6080",6140,"Nong Khai",102.83383,17.940559,8,2012,17,83.7361979654857
"6081",6141,"Nong Khai",102.83383,17.940559,9,2012,14,83.0887344905308
"6082",6142,"Nong Khai",102.83383,17.940559,10,2012,9,76.7810052803585
"6083",6143,"Nong Khai",102.83383,17.940559,11,2012,17,62.7441695247378
"6084",6144,"Nong Khai",102.83383,17.940559,12,2012,19,69.5478221178055
"6085",6145,"Nong Khai",102.83383,17.940559,1,2013,21,68.3841517482485
"6086",6146,"Nong Khai",102.83383,17.940559,2,2013,16,68.9004068034036
"6087",6147,"Nong Khai",102.83383,17.940559,3,2013,12,66.2618503229959
"6088",6148,"Nong Khai",102.83383,17.940559,4,2013,26,75.1190223523549
"6089",6149,"Nong Khai",102.83383,17.940559,5,2013,106,80.3603922980172
"6090",6150,"Nong Khai",102.83383,17.940559,6,2013,196,84.913089973586
"6091",6151,"Nong Khai",102.83383,17.940559,7,2013,403,85.0437950406756
"6092",6152,"Nong Khai",102.83383,17.940559,8,2013,210,84.2776190553393
"6093",6153,"Nong Khai",102.83383,17.940559,9,2013,67,84.3377976417542
"6094",6154,"Nong Khai",102.83383,17.940559,10,2013,17,80.4717222452164
"6095",6155,"Nong Khai",102.83383,17.940559,11,2013,5,71.3654071603503
"6096",6156,"Nong Khai",102.83383,17.940559,12,2013,0,68.1780212095806
"6097",6157,"Nong Khai",102.83383,17.940559,1,2014,2,63.9936340451241
"6098",6158,"Nong Khai",102.83383,17.940559,2,2014,8,64.2194554550307
"6099",6159,"Nong Khai",102.83383,17.940559,3,2014,11,66.1484369550433
"6100",6160,"Nong Khai",102.83383,17.940559,4,2014,4,68.7339978728976
"6101",6161,"Nong Khai",102.83383,17.940559,5,2014,12,76.4820048298155
"6102",6162,"Nong Khai",102.83383,17.940559,6,2014,81,81.4551514046533
"6103",6163,"Nong Khai",102.83383,17.940559,7,2014,85,83.5179222992488
"6104",6164,"Nong Khai",102.83383,17.940559,8,2014,42,82.8909413984844
"6105",6165,"Nong Khai",102.83383,17.940559,9,2014,6,82.6349441153663
"6106",6166,"Nong Khai",102.83383,17.940559,10,2014,4,79.2297774553299
"6107",6167,"Nong Khai",102.83383,17.940559,11,2014,5,67.1804635354451
"6108",6168,"Nong Khai",102.83383,17.940559,12,2014,4,71.5647656236376
"6109",6169,"Nong Khai",102.83383,17.940559,1,2015,0,75.6518525396075
"6110",6170,"Nong Khai",102.83383,17.940559,2,2015,2,67.8770744119372
"6111",6171,"Nong Khai",102.83383,17.940559,3,2015,14,59.3410588928631
"6112",6172,"Nong Khai",102.83383,17.940559,4,2015,11,64.1577392220497
"6113",6173,"Nong Khai",102.83383,17.940559,5,2015,33,76.0410034997123
"6114",6174,"Nong Khai",102.83383,17.940559,6,2015,53,80.4192868130548
"6115",6175,"Nong Khai",102.83383,17.940559,7,2015,70,84.2388475963048
"6116",6176,"Nong Khai",102.83383,17.940559,8,2015,103,87.0154509033476
